1,10,50,100,250,500,1000,2500,5000,full,price
46191.95163987962,46196.28164439301,46201.76883887932,46202.53473086921,46356.120428627975,46478.92568807408,46579.32019177409,47369.838675209976,50072.90341756061,67.16312431649456,46177.77
46186.95077629377,46187.94772334585,46187.08650950955,46183.914668002704,46346.66304794316,46481.99217672683,46580.36851531847,47375.8075557672,50080.94327129925,67.12465894953662,46184.0
46184.69611267306,46183.3973913469,46192.29526842856,46186.70413387289,46346.838902099495,46481.04960629025,46579.77147979229,47374.64795903626,50079.0571789188,67.13214131132926,46186.53
46182.6306930693,46187.699631461175,46193.92221208547,46191.95145139901,46285.36355311581,46473.78672013207,46528.0854977282,47365.6633328804,50065.19026641752,67.181375096702,46190.01
46183.77435643564,46186.50646444768,46191.40311047226,46182.56289042126,46283.86151261703,46474.08671790679,46528.19525206378,47365.91966964044,50062.34405684396,67.17869277971887,46179.02
46186.757529480994,46185.32456938243,46191.98117424968,46183.89797808053,46280.90828665873,46475.40680323329,46526.732801968574,47367.13714731312,50063.99653854922,67.17146761781017,46195.03
46199.36637628769,46203.84361710159,46208.84426787912,46220.81961314123,46367.40406253724,46492.993375231046,46590.13580251732,47503.23367565383,50105.82838908948,67.09474904086134,46198.85
46199.0618740704,46204.466366929824,46208.95992276679,46223.70175742771,46362.71504825663,46486.25649904548,46586.28377411962,47503.499812414506,50098.11306375722,67.11781716218853,46204.0
46207.40881026006,46206.74107218061,46213.34099100355,46222.6810989254,46363.17809759887,46486.06498769873,46585.86309432976,47431.34420938499,50090.6024156166,67.12258161377571,46204.0
46215.504111580565,46214.665991351525,46218.24886682279,46222.647369359685,46362.980383525646,46486.21514873216,46586.00953831083,47431.65324766768,50099.88303094297,67.12057693760677,46216.27
46208.0226759884,46211.34280251942,46216.09326867289,46225.07093171757,46322.61078392719,46540.20706485615,46639.56171075105,47552.88458207571,50168.37790092319,66.84787243816386,46207.14
46206.53519031142,46208.49267070347,46213.72424609319,46208.386092674096,46320.77301724243,46534.106272550125,46634.55104529342,47424.658530623165,50148.46797965349,66.88069860476159,46210.07
46209.81523809524,46209.89012516912,46210.28182438012,46219.29233364274,46315.96975624903,46532.88482826731,46631.00148948403,47545.68395165733,50154.75586954312,66.88837319985133,46199.19
46197.62082776783,46201.15184411441,46199.41992324941,46201.92229107008,46290.22871034898,46476.68777658723,46529.94070099499,47366.90146746218,50066.17413529801,67.17756254172569,46200.97
46195.08382930709,46193.07988806316,46199.443959590535,46192.96260622055,46287.61073928078,46480.02201097074,46530.04204210561,47370.13741206431,50067.91857934471,67.15671029026781,46192.76
