1,10,50,100,250,500,1000,2500,5000,full,price
45466.02114323436,45464.05108925303,45471.17624549129,45459.4987678414,45365.64587687976,45380.75830658312,45531.34465795009,46653.322776125184,49042.15341747236,66.19842944542997,45464.35
45467.19326732673,45466.2111857792,45470.96804454346,45461.84744639118,45360.285528353976,45377.92057571894,45530.914422346046,46650.60868644648,49034.69483678384,66.2109896528402,45467.36
45469.25235125619,45470.042025084455,45476.54601102831,45466.58547952461,45362.356943278544,45381.40331823942,45531.63021368331,46655.89582629351,49039.33759088621,66.2070568950694,45477.04
45474.86303899203,45472.88973352621,45476.12018411541,45472.69246374734,45360.50249573719,45384.73168079486,45534.097676034864,46646.96590608989,49031.073532157854,66.22736289464349,45493.08
45489.19755928576,45488.87820432628,45490.8834240619,45487.80161175862,45366.017858501335,45384.09341685888,45537.034416460745,46655.65047889975,49036.79270706718,66.22252116176092,45484.16
45471.90044743274,45470.46128023291,45472.92080210692,45472.47478334163,45357.00849029734,45381.32989870005,45535.24244296349,46643.86684415555,49024.40717246069,66.24715644110036,45475.16
45472.32717954,45472.67798244616,45476.63621724521,45478.54393640046,45359.53959220797,45379.91999269112,45543.40996381372,46642.57245335611,49005.47288692013,66.29012673232303,45471.08
45476.252551225,45475.99538178953,45482.80054566394,45478.14568241708,45359.96061955888,45380.75561828983,45544.08272270087,46645.04407953492,49016.6772066976,66.2897336308902,45474.98
45476.69148767679,45475.0601977709,45479.57608558026,45478.11758117769,45359.99550870161,45380.67085573606,45543.76894086752,46641.88346568695,49015.234331448446,66.29346595783277,45477.02
45481.70303518684,45481.57353073962,45486.39369834068,45484.622363104994,45361.66425263691,45381.50957313114,45544.31844012063,46644.63618527349,49018.062301312166,66.29389477148906,45476.76
45483.01413269849,45482.11745048219,45488.93461534769,45487.80357909438,45381.98731662673,45395.43341969066,45553.49923774375,46649.04119025444,49020.38245625136,66.29429284295297,45483.6
45483.141948621495,45480.80946755872,45487.13420379729,45486.96757773546,45382.06687421844,45395.60293348483,45553.445829746524,46648.36408880315,49018.69693902903,66.29505246338081,45482.41
45469.159931833856,45467.081911420224,45471.064344901606,45467.1603781505,45378.85526684351,45393.16410885049,45552.06239183406,46646.289012534704,49006.98106073128,66.28937538710815,45465.58
45464.42999947987,45463.64002099203,45461.805860228495,45462.3547415232,45313.36300019485,45389.64695344527,45527.0929450116,46640.18580377264,48997.15538635948,66.30141168137646,45465.92
45459.67412258864,45461.27142149562,45464.53646100008,45461.93040819733,45322.0460408806,45392.31509130501,45525.42774471683,46637.56972252151,48988.50122309214,66.3198049976448,45461.77
45456.2600129544,45456.69289293915,45459.60926216217,45459.13470724006,45316.89226401585,45390.46564163267,45540.59066581671,46641.03095295351,48998.81876608525,66.29415825489141,45458.29
45458.21967495568,45456.70581869807,45456.628228991176,45458.79093841476,45318.17855111053,45388.92341324661,45526.19545059462,46638.27364955329,48994.90167063191,66.31059764990647,45454.17
45456.81030926909,45457.19996426656,45458.046252237145,45459.57367493485,45312.64303562458,45331.38595235421,45524.85755386605,46636.84582870959,48990.72443582999,66.31084942131436,45456.82
45455.7281190822,45454.41913994612,45451.66521838932,45458.6608909639,45312.42429862925,45388.64752039766,45525.108188162965,46636.55395813964,48990.21624182231,66.31259969307308,45450.12
45455.71699478257,45455.38624421261,45456.15771158881,45458.66047502268,45312.64617858167,45331.34037005992,45524.47946437766,46636.037307981336,48989.97234419319,66.31281283017516,45455.97
45455.40879380438,45454.85190859763,45452.79057946919,45457.686498101546,45319.99285935741,45388.7265594711,45525.83116339687,46635.9469666631,48989.49202994364,66.31603233785826,45455.97
45455.40523858078,45454.81824497625,45452.79202714749,45457.20899399573,45319.83501934345,45388.65455124498,45525.80275244972,46636.02676301431,48989.603112609904,66.31544769417928,45455.4
45447.33064225258,45447.06492775431,45448.41345909933,45450.27225101952,45316.49950297048,45369.54111993416,45524.35550354081,46635.69321592354,48984.99934103001,66.31536159683515,45448.39
45445.957709543225,45449.601176223376,45447.57514043828,45450.478213354734,45313.37680785468,45366.53109355658,45523.89852850373,46642.00175659849,48991.08802369746,66.29088278731936,45452.15
45444.67995772747,45444.93563374361,45445.99703668902,45445.65877895463,45316.21291796511,45367.78831617948,45523.569254916365,46636.12851011204,48971.42834398032,66.31057773609558,45444.68
45444.679974831626,45443.76838722791,45443.55933380194,45446.11916715183,45317.98070106126,45368.58814179755,45523.57583073424,46636.78090123381,48982.54463563133,66.3193392358011,45444.68
45444.67995913717,45443.89458842872,45444.365650414686,45445.34183163162,45310.1143579462,45365.59565366801,45523.58373093256,46635.37210118007,48983.12525261568,66.31444511839901,45444.68
45446.71343865298,45448.062071205946,45450.12764964305,45452.59831037245,45310.30035044664,45330.00160450194,45523.95109379548,46636.192427670336,48990.40840909914,66.30817255760978,45447.23
45456.345216963055,45457.42359546712,45454.92998547114,45457.074123366125,45368.07925708753,45329.72151136226,45550.50297932055,46645.290671381954,49020.32317847277,66.27930465010469,45448.47
45458.49381769602,45459.053319246144,45459.84918710306,45462.51915094844,45316.63406747067,45332.280143901866,45549.82811816257,46640.62610038785,49002.419034685685,66.30515966979743,45460.04
45469.470087864334,45471.86370401379,45473.50435191294,45471.75801454566,45383.967310324966,45394.047709054656,45544.424207047465,46649.47987408035,49029.92429866039,66.25124343061634,45468.17
45472.23346534654,45475.60844843234,45474.46697408216,45467.60716890305,45377.75343106976,45336.86213065818,45543.01088080952,46645.69166077692,49024.29975837156,66.25776374154603,45470.04
