1,10,50,100,250,500,1000,2500,5000,full,price
46120.661381210855,46119.54010559544,46115.814046932326,46108.4543773139,46098.69094114686,46183.36341111303,46544.95288222056,47263.56286187287,49342.421560627874,131.377082427749,46115.71
46122.58018489519,46122.44429880579,46113.26989333872,46112.8572552797,46130.73008174034,46183.02698263381,46545.855269281725,47264.77185077896,49341.206076898845,131.38770612457216,46126.57
46116.617600440826,46121.11390774993,46112.3425947614,46108.49195384508,46073.98031881593,46185.84158137984,46544.48365706112,47261.77009377221,49339.36281359846,131.39203769644558,46115.91
46121.36320960938,46122.05322316463,46114.410214152485,46115.19515502526,46074.68222395277,46184.929577995696,46539.97000143126,47257.85662430379,49324.86893624445,131.41237989486396,46115.91
46122.43748599071,46119.961333468986,46114.91636880835,46112.97992367972,46105.65324036269,46184.59923119377,46542.53122178882,47260.6132987785,49324.07821989188,131.4099086924196,46122.72
46147.48511724946,46144.88506566072,46122.5727327908,46127.60042468856,46104.75502025036,46198.42512864364,46553.61108440371,47277.27602106816,49354.9376239817,131.3419362888898,46147.49
46145.97999055286,46142.79980357427,46135.750937488985,46124.61259342552,46102.71081704028,46191.52212980563,46552.456971684194,47269.6551275708,49349.11902841707,131.35194114894048,46145.98
46140.62423333901,46139.50997293829,46122.40506534725,46125.020670711616,46098.61949953668,46195.87007248135,46555.48344935841,47278.39074499819,49356.22409427899,131.33254055177497,46141.54
46132.58344707375,46134.696880986965,46118.60750563104,46118.41034350296,46071.26731827559,46190.2697204403,46555.53927592348,47274.95297762054,49350.65295335335,131.31479115243778,46138.71
46134.23871215808,46132.31609413647,46117.08898845523,46116.12113843382,46075.09830013629,46189.94306130528,46551.19597173123,47270.14516963165,49340.82095673117,131.34418501457762,46138.73
46132.723476225736,46132.177075322375,46116.79122439199,46120.47639213739,46110.36868393284,46193.61774712896,46547.98943098078,47263.8505675796,49329.1417032999,131.38717913118342,46132.73
46129.81958193106,46128.484540809644,46114.44303516448,46113.23017275134,46064.64821852645,46201.96136755386,46557.19306508686,47271.44028710207,49338.2198735398,131.3494607742564,46132.73
46127.47900630604,46126.62941073232,46114.029802402445,46114.37648360045,46106.86514199817,46190.55727494288,46543.8161963012,47259.1747060068,49322.569598550894,131.40954838615215,46129.81
46129.07389224204,46127.3946531858,46114.3730053122,46114.37517523725,46076.79635289797,46190.80889338939,46543.72644583936,47259.02789183034,49323.16094954199,131.41061856441826,46129.07
46128.47484777675,46127.31343704192,46113.59686244161,46113.630296970616,46106.81554893741,46190.98583335374,46544.61438876509,47260.12544117287,49324.67501847788,131.40406910860506,46129.07
